3 ,D. RICCIARDO
5 ,S. VETTEL
6 ,N. ROSBERG
LAP  ,TIME,LAP  ,TIME
12 ,1:16.504 ,48 ,1:15.821
13 ,1:16.558 ,49 P ,1:20.261
14 P ,1:21.665 ,50 ,1:30.641
15 ,1:33.309 ,51 ,1:14.832
16 ,1:16.149 ,52 ,1:15.054
17 ,1:16.580 ,53 ,1:15.465
18 ,1:16.237 ,54 ,1:16.009
19 ,1:16.734 ,55 ,1:15.102
20 ,1:16.488 ,56 ,1:15.307
21 ,1:16.728 ,57 ,1:14.913
22 ,1:16.593 ,58 ,1:15.380
23 ,1:16.582 ,59 ,1:15.525
24 ,1:16.471 ,60 ,1:15.376
25 ,1:17.209 ,61 ,1:15.527
26 ,1:16.881 ,62 ,1:15.733
27 ,1:16.972 ,63 ,1:15.373
28 ,1:16.826 ,64 ,1:15.529
29 ,1:16.934 ,65 ,1:16.043
30 ,1:16.713 ,66 ,1:16.278
31 ,1:16.787 ,67 ,1:15.997
32 ,1:16.643 ,68 ,1:16.540
33 ,1:17.051 ,69 ,1:16.505
34 P ,1:21.551 ,70 ,1:16.559
35 ,1:32.505 ,71 ,1:17.478
36 ,1:15.350,"",""
55 ,C. SAINZ
77 ,V. BOTTAS
LAP  ,TIME,LAP  ,TIME
LAP  ,TIME,LAP  ,TIME
1 ,14:04:23 ,36 ,1:17.753
2 ,1:18.409 ,37 ,1:17.758
3 ,1:17.529 ,38 ,1:17.909
4 ,1:17.213 ,39 ,1:18.004
5 ,1:17.084 ,40 ,1:18.032
6 ,1:17.289 ,41 P ,1:23.429
7 ,1:17.153 ,42 ,1:36.164
8 ,1:17.197 ,43 ,1:16.372
9 ,1:17.241 ,44 ,1:16.892
10 ,1:17.436 ,45 ,1:16.860
11 P ,1:22.501 ,46 ,1:16.807
12 ,1:35.160 ,47 ,1:16.634
13 ,1:17.888 ,48 ,1:16.871
14 ,1:17.122 ,49 ,1:16.757
15 ,1:17.613 ,50 ,1:16.911
16 ,1:17.758 ,51 ,1:16.684
17 ,1:17.742 ,52 ,1:16.648
18 ,1:17.826 ,53 ,1:16.432
19 ,1:17.690 ,54 ,1:16.728
20 ,1:17.924 ,55 ,1:16.839
21 ,1:17.843 ,56 ,1:16.548
22 ,1:18.035 ,57 ,1:16.770
23 ,1:18.411 ,58 ,1:16.771
24 ,1:17.777 ,59 ,1:16.513
25 ,1:17.748 ,60 ,1:16.725
26 ,1:17.893 ,61 ,1:16.039
27 ,1:18.069 ,62 ,1:16.711
28 ,1:17.907 ,63 ,1:16.944
29 ,1:17.685 ,64 ,1:17.742
30 ,1:17.961 ,65 ,1:16.859
31 ,1:17.805 ,66 ,1:16.724
32 ,1:17.952 ,67 ,1:17.354
33 ,1:17.957 ,68 ,1:17.343
34 ,1:18.040 ,69 ,1:17.193
35 ,1:18.062 ,70 ,1:19.798
